n,W,V,rep,instance,algorithm,profit,chosen_items,time_seconds,time_unit
200,100,300,1,instances/n200_w100_v300_r1.txt,dp,4465,"62 107 137 142 160 175",0.011288370,seconds
200,100,300,1,instances/n200_w100_v300_r1.txt,bt,4465,"62 107 137 142 160 175",0.024225575,seconds
200,100,300,1,instances/n200_w100_v300_r1.txt,bb,4465,"62 107 137 142 160 175",0.007530363,seconds
200,100,300,2,instances/n200_w100_v300_r2.txt,dp,5643,"16 66 79 95 139 161 189 199",0.014313158,seconds
200,100,300,2,instances/n200_w100_v300_r2.txt,bt,5643,"16 66 79 95 139 161 189 199",0.049157725,seconds
200,100,300,2,instances/n200_w100_v300_r2.txt,bb,5643,"16 66 79 95 139 161 189 199",0.026396108,seconds
200,100,300,3,instances/n200_w100_v300_r3.txt,dp,8050,"46 53 56 100 102 131 132 140 141 198",0.027548179,seconds
200,100,300,3,instances/n200_w100_v300_r3.txt,bt,8050,"46 53 56 100 102 131 132 140 141 198",0.203436902,seconds
200,100,300,3,instances/n200_w100_v300_r3.txt,bb,8050,"46 53 56 100 102 131 132 140 141 198",0.002975893,seconds
200,100,300,4,instances/n200_w100_v300_r4.txt,dp,4494,"49 87 134 136 189 193",0.010392508,seconds
200,100,300,4,instances/n200_w100_v300_r4.txt,bt,4494,"49 87 134 136 189 193",0.028633342,seconds
200,100,300,4,instances/n200_w100_v300_r4.txt,bb,4494,"49 87 134 136 189 193",0.007491206,seconds
200,100,300,5,instances/n200_w100_v300_r5.txt,dp,5913,"1 39 50 104 139 160 161 194",0.013568662,seconds
200,100,300,5,instances/n200_w100_v300_r5.txt,bt,5913,"1 39 50 104 139 160 161 194",0.039619426,seconds
200,100,300,5,instances/n200_w100_v300_r5.txt,bb,5913,"1 39 50 104 139 160 161 194",0.004012531,seconds
200,100,300,6,instances/n200_w100_v300_r6.txt,dp,4663,"88 91 121 167 189 192",0.020812644,seconds
200,100,300,6,instances/n200_w100_v300_r6.txt,bt,4663,"88 91 121 167 189 192",0.097450347,seconds
200,100,300,6,instances/n200_w100_v300_r6.txt,bb,4663,"88 91 121 167 189 192",0.025954360,seconds
200,100,300,7,instances/n200_w100_v300_r7.txt,dp,4562,"14 33 46 47 111 127",0.028621558,seconds
200,100,300,7,instances/n200_w100_v300_r7.txt,bt,4562,"14 33 46 47 111 127",0.041205373,seconds
200,100,300,7,instances/n200_w100_v300_r7.txt,bb,4562,"14 33 46 47 111 127",0.005753456,seconds
200,100,300,8,instances/n200_w100_v300_r8.txt,dp,6558,"4 7 34 72 77 115 138 188",0.024415079,seconds
200,100,300,8,instances/n200_w100_v300_r8.txt,bt,6558,"4 7 34 72 77 115 138 188",0.089672517,seconds
200,100,300,8,instances/n200_w100_v300_r8.txt,bb,6558,"4 7 34 72 77 115 138 188",0.014384013,seconds
200,100,300,9,instances/n200_w100_v300_r9.txt,dp,6381,"21 110 116 124 134 155 166 171",0.020076189,seconds
200,100,300,9,instances/n200_w100_v300_r9.txt,bt,6381,"21 110 116 124 134 155 166 171",0.165630991,seconds
200,100,300,9,instances/n200_w100_v300_r9.txt,bb,6381,"21 110 116 124 134 155 166 171",0.006295371,seconds
200,100,300,10,instances/n200_w100_v300_r10.txt,dp,5230,"15 35 36 80 86 120 135 197",0.034384459,seconds
200,100,300,10,instances/n200_w100_v300_r10.txt,bt,5230,"15 35 36 80 86 120 135 197",0.250503459,seconds
200,100,300,10,instances/n200_w100_v300_r10.txt,bb,5230,"15 35 36 80 86 120 135 197",0.007060028,seconds
200,100,400,1,instances/n200_w100_v400_r1.txt,dp,6814,"45 55 94 103 119 143 147 185 193",0.034344207,seconds
200,100,400,1,instances/n200_w100_v400_r1.txt,bt,6814,"45 55 94 103 119 143 147 185 193",0.142225608,seconds
200,100,400,1,instances/n200_w100_v400_r1.txt,bb,6814,"45 55 94 103 119 143 147 185 193",0.025518753,seconds
200,100,400,2,instances/n200_w100_v400_r2.txt,dp,5929,"27 111 134 140 149 161 172 196",0.043872546,seconds
200,100,400,2,instances/n200_w100_v400_r2.txt,bt,5929,"27 111 134 140 149 161 172 196",0.162859727,seconds
200,100,400,2,instances/n200_w100_v400_r2.txt,bb,5929,"27 111 134 140 149 161 172 196",0.014097214,seconds
200,100,400,3,instances/n200_w100_v400_r3.txt,dp,5576,"41 47 64 86 100 129 151 191",0.032858875,seconds
200,100,400,3,instances/n200_w100_v400_r3.txt,bt,5576,"41 47 64 86 100 129 151 191",0.090691720,seconds
200,100,400,3,instances/n200_w100_v400_r3.txt,bb,5576,"41 47 64 86 100 129 151 191",0.039084408,seconds
200,100,400,4,instances/n200_w100_v400_r4.txt,dp,5157,"7 39 111 114 143 164 166 180 197",0.036050532,seconds
200,100,400,4,instances/n200_w100_v400_r4.txt,bt,5157,"7 39 111 114 143 164 166 180 197",0.147511462,seconds
200,100,400,4,instances/n200_w100_v400_r4.txt,bb,5157,"7 39 111 114 143 164 166 180 197",0.052442825,seconds
200,100,400,5,instances/n200_w100_v400_r5.txt,dp,5692,"18 89 98 104 161 174 179 194",0.028676812,seconds
200,100,400,5,instances/n200_w100_v400_r5.txt,bt,5692,"18 89 98 104 161 174 179 194",0.126357447,seconds
200,100,400,5,instances/n200_w100_v400_r5.txt,bb,5692,"18 89 98 104 161 174 179 194",0.015520892,seconds
200,100,400,6,instances/n200_w100_v400_r6.txt,dp,5415,"5 26 34 49 87 109",0.025691664,seconds
200,100,400,6,instances/n200_w100_v400_r6.txt,bt,5415,"5 26 34 49 87 109",0.097211136,seconds
200,100,400,6,instances/n200_w100_v400_r6.txt,bb,5415,"5 26 34 49 87 109",0.024188043,seconds
200,100,400,7,instances/n200_w100_v400_r7.txt,dp,6523,"2 33 39 81 100 103 109 179 188",0.028556227,seconds
200,100,400,7,instances/n200_w100_v400_r7.txt,bt,6523,"2 33 39 81 100 103 109 179 188",0.108910428,seconds
200,100,400,7,instances/n200_w100_v400_r7.txt,bb,6523,"2 33 39 81 100 103 109 179 188",0.004570545,seconds
200,100,400,8,instances/n200_w100_v400_r8.txt,dp,6304,"80 92 96 126 132 155 157 158",0.035616426,seconds
200,100,400,8,instances/n200_w100_v400_r8.txt,bt,6304,"80 92 96 126 132 155 157 158",0.130618159,seconds
200,100,400,8,instances/n200_w100_v400_r8.txt,bb,6304,"80 92 96 126 132 155 157 158",0.019753935,seconds
200,100,400,9,instances/n200_w100_v400_r9.txt,dp,5378,"9 50 92 116 119 130 190",0.021017106,seconds
200,100,400,9,instances/n200_w100_v400_r9.txt,bt,5378,"9 50 92 116 119 130 190",0.044870903,seconds
200,100,400,9,instances/n200_w100_v400_r9.txt,bb,5378,"9 50 92 116 119 130 190",0.007470794,seconds
200,100,400,10,instances/n200_w100_v400_r10.txt,dp,5335,"19 27 34 82 102 157 189",0.031805277,seconds
200,100,400,10,instances/n200_w100_v400_r10.txt,bt,5335,"19 27 34 82 102 157 189",0.097874856,seconds
200,100,400,10,instances/n200_w100_v400_r10.txt,bb,5335,"19 27 34 82 102 157 189",0.005789532,seconds
200,100,500,1,instances/n200_w100_v500_r1.txt,dp,7212,"2 38 58 70 82 137 150 157 184",0.071195563,seconds
200,100,500,1,instances/n200_w100_v500_r1.txt,bt,7212,"2 38 58 70 82 137 150 157 184",0.529029903,seconds
200,100,500,1,instances/n200_w100_v500_r1.txt,bb,7212,"2 38 58 70 82 137 150 157 184",0.093959615,seconds
200,100,500,2,instances/n200_w100_v500_r2.txt,dp,6652,"55 72 86 104 109 115 151 167",0.041749141,seconds
200,100,500,2,instances/n200_w100_v500_r2.txt,bt,6652,"55 72 86 104 109 115 151 167",0.095826159,seconds
200,100,500,2,instances/n200_w100_v500_r2.txt,bb,6652,"55 72 86 104 109 115 151 167",0.006024660,seconds
200,100,500,3,instances/n200_w100_v500_r3.txt,dp,5778,"11 12 56 59 63 102 114 198",0.062835971,seconds
200,100,500,3,instances/n200_w100_v500_r3.txt,bt,5778,"11 12 56 59 63 102 114 198",0.256259637,seconds
200,100,500,3,instances/n200_w100_v500_r3.txt,bb,5778,"11 12 56 59 63 102 114 198",0.013955236,seconds
200,100,500,4,instances/n200_w100_v500_r4.txt,dp,6792,"30 35 64 104 127 147 151 165 194",0.047642320,seconds
200,100,500,4,instances/n200_w100_v500_r4.txt,bt,6792,"30 35 64 104 127 147 151 165 194",0.173337379,seconds
200,100,500,4,instances/n200_w100_v500_r4.txt,bb,6792,"30 35 64 104 127 147 151 165 194",0.024987475,seconds
200,100,500,5,instances/n200_w100_v500_r5.txt,dp,5150,"1 11 23 65 150 154 193 197",0.021990818,seconds
200,100,500,5,instances/n200_w100_v500_r5.txt,bt,5150,"1 11 23 65 150 154 193 197",0.040795151,seconds
200,100,500,5,instances/n200_w100_v500_r5.txt,bb,5150,"1 11 23 65 150 154 193 197",0.006304782,seconds
200,100,500,6,instances/n200_w100_v500_r6.txt,dp,4697,"19 84 113 134 160 172 198",0.023572456,seconds
200,100,500,6,instances/n200_w100_v500_r6.txt,bt,4697,"19 84 113 134 160 172 198",0.023506596,seconds
200,100,500,6,instances/n200_w100_v500_r6.txt,bb,4697,"19 84 113 134 160 172 198",0.003180230,seconds
200,100,500,7,instances/n200_w100_v500_r7.txt,dp,7165,"27 77 90 118 123 127 169 170 175 194",0.118529581,seconds
200,100,500,7,instances/n200_w100_v500_r7.txt,bt,7165,"27 77 90 118 123 127 169 170 175 194",1.138309814,seconds
200,100,500,7,instances/n200_w100_v500_r7.txt,bb,7165,"27 77 90 118 123 127 169 170 175 194",0.102142005,seconds
200,100,500,8,instances/n200_w100_v500_r8.txt,dp,6407,"19 81 129 135 137 157 159 198",0.022391255,seconds
200,100,500,8,instances/n200_w100_v500_r8.txt,bt,6407,"19 81 129 135 137 157 159 198",0.049019992,seconds
200,100,500,8,instances/n200_w100_v500_r8.txt,bb,6407,"19 81 129 135 137 157 159 198",0.004018436,seconds
200,100,500,9,instances/n200_w100_v500_r9.txt,dp,5266,"41 42 56 60 78 100 121",0.020358957,seconds
200,100,500,9,instances/n200_w100_v500_r9.txt,bt,5266,"41 42 56 60 78 100 121",0.024331067,seconds
200,100,500,9,instances/n200_w100_v500_r9.txt,bb,5266,"41 42 56 60 78 100 121",0.006109768,seconds
200,100,500,10,instances/n200_w100_v500_r10.txt,dp,5148,"40 46 47 135 139 161 190",0.023096968,seconds
200,100,500,10,instances/n200_w100_v500_r10.txt,bt,5148,"40 46 47 135 139 161 190",0.030887695,seconds
200,100,500,10,instances/n200_w100_v500_r10.txt,bb,5148,"40 46 47 135 139 161 190",0.004428842,seconds
200,200,100,1,instances/n200_w200_v100_r1.txt,dp,6197,"35 72 79 86 87 124 181 193",0.023734662,seconds
200,200,100,1,instances/n200_w200_v100_r1.txt,bt,6197,"35 72 79 86 87 124 181 193",0.447494902,seconds
200,200,100,1,instances/n200_w200_v100_r1.txt,bb,6197,"35 72 79 86 87 124 181 193",0.101383411,seconds
200,200,100,2,instances/n200_w200_v100_r2.txt,dp,5174,"58 85 161 169 175 197",0.014001384,seconds
200,200,100,2,instances/n200_w200_v100_r2.txt,bt,5174,"58 85 161 169 175 197",0.044948249,seconds
200,200,100,2,instances/n200_w200_v100_r2.txt,bb,5174,"58 85 161 169 175 197",0.011252791,seconds
200,200,100,3,instances/n200_w200_v100_r3.txt,dp,7930,"2 16 37 55 71 82 105 121 127 185 196",0.027934961,seconds
200,200,100,3,instances/n200_w200_v100_r3.txt,bt,7930,"2 16 37 55 71 82 105 121 127 185 196",1.071350355,seconds
200,200,100,3,instances/n200_w200_v100_r3.txt,bb,7930,"2 16 37 55 71 82 105 121 127 185 196",0.072741540,seconds
200,200,100,4,instances/n200_w200_v100_r4.txt,dp,4337,"5 36 45 92 148 178",0.013040621,seconds
200,200,100,4,instances/n200_w200_v100_r4.txt,bt,4337,"5 36 45 92 148 178",0.027078243,seconds
200,200,100,4,instances/n200_w200_v100_r4.txt,bb,4337,"5 36 45 92 148 178",0.002305928,seconds
200,200,100,5,instances/n200_w200_v100_r5.txt,dp,5946,"13 18 44 49 117 122 127 173",0.013603787,seconds
200,200,100,5,instances/n200_w200_v100_r5.txt,bt,5946,"13 18 44 49 117 122 127 173",0.026540187,seconds
200,200,100,5,instances/n200_w200_v100_r5.txt,bb,5946,"13 18 44 49 117 122 127 173",0.004920290,seconds
200,200,100,6,instances/n200_w200_v100_r6.txt,dp,7675,"2 19 23 40 82 118 123 153 167 173",0.026355204,seconds
200,200,100,6,instances/n200_w200_v100_r6.txt,bt,7675,"2 19 23 40 82 118 123 153 167 173",0.620268239,seconds
200,200,100,6,instances/n200_w200_v100_r6.txt,bb,7675,"2 19 23 40 82 118 123 153 167 173",0.030953740,seconds
200,200,100,7,instances/n200_w200_v100_r7.txt,dp,4460,"71 102 162 177 184 193 194",0.013379977,seconds
200,200,100,7,instances/n200_w200_v100_r7.txt,bt,4460,"71 102 162 177 184 193 194",0.046598470,seconds
200,200,100,7,instances/n200_w200_v100_r7.txt,bb,4460,"71 102 162 177 184 193 194",0.019982165,seconds
200,200,100,8,instances/n200_w200_v100_r8.txt,dp,7523,"10 25 53 61 89 113 160 171 181",0.022572236,seconds
200,200,100,8,instances/n200_w200_v100_r8.txt,bt,7523,"10 25 53 61 89 113 160 171 181",0.931010849,seconds
200,200,100,8,instances/n200_w200_v100_r8.txt,bb,7523,"10 25 53 61 89 113 160 171 181",0.035730388,seconds
200,200,100,9,instances/n200_w200_v100_r9.txt,dp,5310,"1 20 30 44 67 87 89 108",0.022182423,seconds
200,200,100,9,instances/n200_w200_v100_r9.txt,bt,5310,"1 20 30 44 67 87 89 108",0.053437678,seconds
200,200,100,9,instances/n200_w200_v100_r9.txt,bb,5310,"1 20 30 44 67 87 89 108",0.005984936,seconds
200,200,100,10,instances/n200_w200_v100_r10.txt,dp,5253,"24 34 48 53 100 185",0.015676676,seconds
200,200,100,10,instances/n200_w200_v100_r10.txt,bt,5253,"24 34 48 53 100 185",0.031983564,seconds
200,200,100,10,instances/n200_w200_v100_r10.txt,bb,5253,"24 34 48 53 100 185",0.002903092,seconds
200,200,200,1,instances/n200_w200_v200_r1.txt,dp,6105,"39 72 79 147 152 185 195",0.016524553,seconds
200,200,200,1,instances/n200_w200_v200_r1.txt,bt,6105,"39 72 79 147 152 185 195",0.040956871,seconds
200,200,200,1,instances/n200_w200_v200_r1.txt,bb,6105,"39 72 79 147 152 185 195",0.007426647,seconds
200,200,200,2,instances/n200_w200_v200_r2.txt,dp,4793,"13 48 50 71 122 127 143",0.024862647,seconds
200,200,200,2,instances/n200_w200_v200_r2.txt,bt,4793,"13 48 50 71 122 127 143",0.064371315,seconds
200,200,200,2,instances/n200_w200_v200_r2.txt,bb,4793,"13 48 50 71 122 127 143",0.029627646,seconds
200,200,200,3,instances/n200_w200_v200_r3.txt,dp,5779,"2 15 22 39 41 132 151 165",0.029800421,seconds
200,200,200,3,instances/n200_w200_v200_r3.txt,bt,5779,"2 15 22 39 41 132 151 165",0.096354541,seconds
200,200,200,3,instances/n200_w200_v200_r3.txt,bb,5779,"2 15 22 39 41 132 151 165",0.021923083,seconds
200,200,200,4,instances/n200_w200_v200_r4.txt,dp,6706,"40 59 88 98 101 106 146 170 184",0.036544961,seconds
200,200,200,4,instances/n200_w200_v200_r4.txt,bt,6706,"40 59 88 98 101 106 146 170 184",0.131561296,seconds
200,200,200,4,instances/n200_w200_v200_r4.txt,bb,6706,"40 59 88 98 101 106 146 170 184",0.035812700,seconds
200,200,200,5,instances/n200_w200_v200_r5.txt,dp,5746,"36 47 69 70 75 81 94 116 161 170",0.038956806,seconds
200,200,200,5,instances/n200_w200_v200_r5.txt,bt,5746,"36 47 69 70 75 81 94 116 161 170",0.210106704,seconds
200,200,200,5,instances/n200_w200_v200_r5.txt,bb,5746,"36 47 69 70 75 81 94 116 161 170",0.027943814,seconds
200,200,200,6,instances/n200_w200_v200_r6.txt,dp,6019,"8 71 76 80 96 99 128 149 171",0.026465958,seconds
200,200,200,6,instances/n200_w200_v200_r6.txt,bt,6019,"8 71 76 80 96 99 128 149 171",0.059660554,seconds
200,200,200,6,instances/n200_w200_v200_r6.txt,bb,6019,"8 71 76 80 96 99 128 149 171",0.007027001,seconds
200,200,200,7,instances/n200_w200_v200_r7.txt,dp,3947,"5 53 58 66 183",0.018528256,seconds
200,200,200,7,instances/n200_w200_v200_r7.txt,bt,3947,"5 53 58 66 183",0.019579530,seconds
200,200,200,7,instances/n200_w200_v200_r7.txt,bb,3947,"5 53 58 66 183",0.007464410,seconds
200,200,200,8,instances/n200_w200_v200_r8.txt,dp,7660,"23 24 30 54 69 102 105 125 140 168 172",0.062634278,seconds
200,200,200,8,instances/n200_w200_v200_r8.txt,bt,7660,"23 24 30 54 69 102 105 125 140 168 172",0.402386639,seconds
200,200,200,8,instances/n200_w200_v200_r8.txt,bb,7660,"23 24 30 54 69 102 105 125 140 168 172",0.073137340,seconds
200,200,200,9,instances/n200_w200_v200_r9.txt,dp,5564,"6 42 83 136 154 162 182",0.026840650,seconds
200,200,200,9,instances/n200_w200_v200_r9.txt,bt,5564,"6 42 83 136 154 162 182",0.048910410,seconds
200,200,200,9,instances/n200_w200_v200_r9.txt,bb,5564,"6 42 83 136 154 162 182",0.012909803,seconds
200,200,200,10,instances/n200_w200_v200_r10.txt,dp,5005,"1 2 35 38 77 112 136 137",0.049880145,seconds
200,200,200,10,instances/n200_w200_v200_r10.txt,bt,5005,"1 2 35 38 77 112 136 137",0.120157578,seconds
200,200,200,10,instances/n200_w200_v200_r10.txt,bb,5005,"1 2 35 38 77 112 136 137",0.026098667,seconds
200,200,300,1,instances/n200_w200_v300_r1.txt,dp,5624,"12 14 28 33 41 56 73 89 108",0.075061560,seconds
200,200,300,1,instances/n200_w200_v300_r1.txt,bt,5624,"12 14 28 33 41 56 73 89 108",0.263654113,seconds
200,200,300,1,instances/n200_w200_v300_r1.txt,bb,5624,"12 14 28 33 41 56 73 89 108",0.068764749,seconds
200,200,300,2,instances/n200_w200_v300_r2.txt,dp,4293,"6 15 45 119 169 176 181",0.021354147,seconds
200,200,300,2,instances/n200_w200_v300_r2.txt,bt,4293,"6 15 45 119 169 176 181",0.012501826,seconds
200,200,300,2,instances/n200_w200_v300_r2.txt,bb,4293,"6 15 45 119 169 176 181",0.004324685,seconds
200,200,300,3,instances/n200_w200_v300_r3.txt,dp,6525,"5 13 21 40 60 92 167 176 179 188",0.043212935,seconds
200,200,300,3,instances/n200_w200_v300_r3.txt,bt,6525,"5 13 21 40 60 92 167 176 179 188",0.121177327,seconds
200,200,300,3,instances/n200_w200_v300_r3.txt,bb,6525,"5 13 21 40 60 92 167 176 179 188",0.010231103,seconds
200,200,300,4,instances/n200_w200_v300_r4.txt,dp,7351,"17 18 22 40 59 67 83 146 149",0.052585049,seconds
200,200,300,4,instances/n200_w200_v300_r4.txt,bt,7351,"17 18 22 40 59 67 83 146 149",0.209948152,seconds
200,200,300,4,instances/n200_w200_v300_r4.txt,bb,7351,"17 18 22 40 59 67 83 146 149",0.017151656,seconds
200,200,300,5,instances/n200_w200_v300_r5.txt,dp,4361,"65 74 105 126 129 148 163",0.035907937,seconds
200,200,300,5,instances/n200_w200_v300_r5.txt,bt,4361,"65 74 105 126 129 148 163",0.066162368,seconds
200,200,300,5,instances/n200_w200_v300_r5.txt,bb,4361,"65 74 105 126 129 148 163",0.034193944,seconds
200,200,300,6,instances/n200_w200_v300_r6.txt,dp,5353,"41 56 63 64 79 136 173",0.037233689,seconds
200,200,300,6,instances/n200_w200_v300_r6.txt,bt,5353,"41 56 63 64 79 136 173",0.055053146,seconds
200,200,300,6,instances/n200_w200_v300_r6.txt,bb,5353,"41 56 63 64 79 136 173",0.031120980,seconds
200,200,300,7,instances/n200_w200_v300_r7.txt,dp,4888,"2 33 58 79 102 105 176",0.029622116,seconds
200,200,300,7,instances/n200_w200_v300_r7.txt,bt,4888,"2 33 58 79 102 105 176",0.031556636,seconds
200,200,300,7,instances/n200_w200_v300_r7.txt,bb,4888,"2 33 58 79 102 105 176",0.002276162,seconds
200,200,300,8,instances/n200_w200_v300_r8.txt,dp,4697,"8 69 84 141 172 177 186",0.027521349,seconds
200,200,300,8,instances/n200_w200_v300_r8.txt,bt,4697,"8 69 84 141 172 177 186",0.053939137,seconds
200,200,300,8,instances/n200_w200_v300_r8.txt,bb,4697,"8 69 84 141 172 177 186",0.027051103,seconds
200,200,300,9,instances/n200_w200_v300_r9.txt,dp,5314,"4 70 80 109 146 196",0.032366062,seconds
200,200,300,9,instances/n200_w200_v300_r9.txt,bt,5314,"4 70 80 109 146 196",0.043935673,seconds
200,200,300,9,instances/n200_w200_v300_r9.txt,bb,5314,"4 70 80 109 146 196",0.011007785,seconds
200,200,300,10,instances/n200_w200_v300_r10.txt,dp,4274,"15 62 75 77 80 92 138",0.030070044,seconds
200,200,300,10,instances/n200_w200_v300_r10.txt,bt,4274,"15 62 75 77 80 92 138",0.044186983,seconds
200,200,300,10,instances/n200_w200_v300_r10.txt,bb,4274,"15 62 75 77 80 92 138",0.024178691,seconds
200,200,400,1,instances/n200_w200_v400_r1.txt,dp,5250,"3 29 70 76 84 120 172",0.024908531,seconds
200,200,400,1,instances/n200_w200_v400_r1.txt,bt,5250,"3 29 70 76 84 120 172",0.022540127,seconds
200,200,400,1,instances/n200_w200_v400_r1.txt,bb,5250,"3 29 70 76 84 120 172",0.007227761,seconds
200,200,400,2,instances/n200_w200_v400_r2.txt,dp,5668,"15 63 65 116 149 155 161",0.057607035,seconds
200,200,400,2,instances/n200_w200_v400_r2.txt,bt,5668,"15 63 65 116 149 155 161",0.146081707,seconds
200,200,400,2,instances/n200_w200_v400_r2.txt,bb,5668,"15 63 65 116 149 155 161",0.022143149,seconds
200,200,400,3,instances/n200_w200_v400_r3.txt,dp,4050,"42 50 67 79 123 172",0.015833177,seconds
200,200,400,3,instances/n200_w200_v400_r3.txt,bt,4050,"42 50 67 79 123 172",0.014729563,seconds
200,200,400,3,instances/n200_w200_v400_r3.txt,bb,4050,"42 50 67 79 123 172",0.003654636,seconds
200,200,400,4,instances/n200_w200_v400_r4.txt,dp,4045,"16 24 96 106 193",0.022597009,seconds
200,200,400,4,instances/n200_w200_v400_r4.txt,bt,4045,"16 24 96 106 193",0.017831400,seconds
200,200,400,4,instances/n200_w200_v400_r4.txt,bb,4045,"16 24 96 106 193",0.012134606,seconds
200,200,400,5,instances/n200_w200_v400_r5.txt,dp,5530,"9 27 36 57 104 132 133",0.071920000,seconds
200,200,400,5,instances/n200_w200_v400_r5.txt,bt,5530,"9 27 36 57 104 132 133",0.103543349,seconds
200,200,400,5,instances/n200_w200_v400_r5.txt,bb,5530,"9 27 36 57 104 132 133",0.012177974,seconds
200,200,400,6,instances/n200_w200_v400_r6.txt,dp,5437,"4 19 24 149 176 191 192",0.056790967,seconds
200,200,400,6,instances/n200_w200_v400_r6.txt,bt,5437,"4 19 24 149 176 191 192",0.142193936,seconds
200,200,400,6,instances/n200_w200_v400_r6.txt,bb,5437,"4 19 24 149 176 191 192",0.021927684,seconds
200,200,400,7,instances/n200_w200_v400_r7.txt,dp,4581,"15 21 23 87 95 117 160",0.080169083,seconds
200,200,400,7,instances/n200_w200_v400_r7.txt,bt,4581,"15 21 23 87 95 117 160",0.089710091,seconds
200,200,400,7,instances/n200_w200_v400_r7.txt,bb,4581,"15 21 23 87 95 117 160",0.012195798,seconds
200,200,400,8,instances/n200_w200_v400_r8.txt,dp,4282,"4 47 159 187 196 198",0.017991047,seconds
200,200,400,8,instances/n200_w200_v400_r8.txt,bt,4282,"4 47 159 187 196 198",0.013606590,seconds
200,200,400,8,instances/n200_w200_v400_r8.txt,bb,4282,"4 47 159 187 196 198",0.004577506,seconds
200,200,400,9,instances/n200_w200_v400_r9.txt,dp,6894,"32 69 111 117 153 159 168 173 183",0.054398259,seconds
200,200,400,9,instances/n200_w200_v400_r9.txt,bt,6894,"32 69 111 117 153 159 168 173 183",0.111147320,seconds
200,200,400,9,instances/n200_w200_v400_r9.txt,bb,6894,"32 69 111 117 153 159 168 173 183",0.008765432,seconds
200,200,400,10,instances/n200_w200_v400_r10.txt,dp,4351,"54 107 122 142 151 162",0.040749933,seconds
200,200,400,10,instances/n200_w200_v400_r10.txt,bt,4351,"54 107 122 142 151 162",0.028391299,seconds
200,200,400,10,instances/n200_w200_v400_r10.txt,bb,4351,"54 107 122 142 151 162",0.010713622,seconds
200,200,500,1,instances/n200_w200_v500_r1.txt,dp,3531,"60 158 167 180 189",0.029441879,seconds
200,200,500,1,instances/n200_w200_v500_r1.txt,bt,3531,"60 158 167 180 189",0.038491129,seconds
200,200,500,1,instances/n200_w200_v500_r1.txt,bb,3531,"60 158 167 180 189",0.017244184,seconds
200,200,500,2,instances/n200_w200_v500_r2.txt,dp,4922,"40 56 68 89 147 170",0.059952501,seconds
200,200,500,2,instances/n200_w200_v500_r2.txt,bt,4922,"40 56 68 89 147 170",0.073166699,seconds
200,200,500,2,instances/n200_w200_v500_r2.txt,bb,4922,"40 56 68 89 147 170",0.011391189,seconds
200,200,500,3,instances/n200_w200_v500_r3.txt,dp,5597,"2 11 48 67 68 76 128 199",0.037050887,seconds
200,200,500,3,instances/n200_w200_v500_r3.txt,bt,5597,"2 11 48 67 68 76 128 199",0.047253598,seconds
200,200,500,3,instances/n200_w200_v500_r3.txt,bb,5597,"2 11 48 67 68 76 128 199",0.006406712,seconds
200,200,500,4,instances/n200_w200_v500_r4.txt,dp,5999,"11 40 60 72 85 102 110 146 173",0.102253738,seconds
200,200,500,4,instances/n200_w200_v500_r4.txt,bt,5999,"11 40 60 72 85 102 110 146 173",0.153863186,seconds
200,200,500,4,instances/n200_w200_v500_r4.txt,bb,5999,"11 40 60 72 85 102 110 146 173",0.075416347,seconds
200,200,500,5,instances/n200_w200_v500_r5.txt,dp,6668,"19 49 82 93 99 102 111 127 162 199",0.154696658,seconds
200,200,500,5,instances/n200_w200_v500_r5.txt,bt,6668,"19 49 82 93 99 102 111 127 162 199",0.311893733,seconds
200,200,500,5,instances/n200_w200_v500_r5.txt,bb,6668,"19 49 82 93 99 102 111 127 162 199",0.059391852,seconds
200,200,500,6,instances/n200_w200_v500_r6.txt,dp,6091,"35 58 63 80 95 122 131 147 188 199",0.087952253,seconds
200,200,500,6,instances/n200_w200_v500_r6.txt,bt,6091,"35 58 63 80 95 122 131 147 188 199",0.212243838,seconds
200,200,500,6,instances/n200_w200_v500_r6.txt,bb,6091,"35 58 63 80 95 122 131 147 188 199",0.025068017,seconds
200,200,500,7,instances/n200_w200_v500_r7.txt,dp,6814,"7 82 88 95 135 140 154 157 188",0.103676710,seconds
200,200,500,7,instances/n200_w200_v500_r7.txt,bt,6814,"7 82 88 95 135 140 154 157 188",0.225624372,seconds
200,200,500,7,instances/n200_w200_v500_r7.txt,bb,6814,"7 82 88 95 135 140 154 157 188",0.018774684,seconds
200,200,500,8,instances/n200_w200_v500_r8.txt,dp,4370,"9 54 110 129 162 200",0.044231507,seconds
200,200,500,8,instances/n200_w200_v500_r8.txt,bt,4370,"9 54 110 129 162 200",0.036807092,seconds
200,200,500,8,instances/n200_w200_v500_r8.txt,bb,4370,"9 54 110 129 162 200",0.007243831,seconds
200,200,500,9,instances/n200_w200_v500_r9.txt,dp,6046,"69 71 75 86 132 140 169 174 189",0.080539983,seconds
200,200,500,9,instances/n200_w200_v500_r9.txt,bt,6046,"69 71 75 86 132 140 169 174 189",0.078893769,seconds
200,200,500,9,instances/n200_w200_v500_r9.txt,bb,6046,"69 71 75 86 132 140 169 174 189",0.003698517,seconds
200,200,500,10,instances/n200_w200_v500_r10.txt,dp,6086,"31 49 50 58 64 99 128 134 150 182",0.105377883,seconds
