arquivo_csv,quantidade_itens,capacidade_peso,capacidade_volume,repeticao,quantidade_lucros_distintos,mesmo_lucro_todos_algoritmos
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,10000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,10000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,10000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,10000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,10000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,10000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,10000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,10000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,10000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,10000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,100000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,10000000,1000000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,10000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,10000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,10000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,10000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,10000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,10000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,10000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,10000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,10000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,10000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,100000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,100000000,1000000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,10000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,100000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,100,1000000000,1000000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,10000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,100000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000,1000000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,10000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,100000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,100000,1000000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,1000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,6,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,7,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,8,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,9,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,10000000,10,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000000,1,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000000,2,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000000,3,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000000,4,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000000,5,1,True
CSV_300itens_aumento_de_peso_e_volume.csv,200,1000000,100000000,6,1,True
