n,W,V,rep,instance,algorithm,profit,chosen_items,time_seconds,time_unit,status
700,100,100,10,instances/n700_w100_v100_r10.txt,dp,7023.0,174 203 250 334 371 375 413 430 453 465 675,0.069014,seconds,
700,100,100,10,instances/n700_w100_v100_r10.txt,bt,7023.0,174 203 250 334 371 375 413 430 453 465 675,240.687352067,seconds,
700,100,100,10,instances/n700_w100_v100_r10.txt,bb,7023.0,174 203 250 334 371 375 413 430 453 465 675,52.318464377,seconds,
800,100,100,1,instances/n800_w100_v100_r1.txt,dp,8003.0,66 126 152 217 305 534 705 713 800,0.062859228,seconds,ok
800,100,100,1,instances/n800_w100_v100_r1.txt,bt,8003.0,66 126 152 217 305 534 705 713 800,1162.664169583,seconds,ok
800,100,100,1,instances/n800_w100_v100_r1.txt,bb,8003.0,66 126 152 217 305 534 705 713 800,106.090233439,seconds,ok
800,100,100,2,instances/n800_w100_v100_r2.txt,dp,7889.0,77 248 356 358 375 397 427 431 491 513 537 792,0.06114541,seconds,ok
800,100,100,2,instances/n800_w100_v100_r2.txt,bt,7889.0,77 248 356 358 375 397 427 431 491 513 537 792,442.20505673,seconds,ok
800,100,100,2,instances/n800_w100_v100_r2.txt,bb,7889.0,77 248 356 358 375 397 427 431 491 513 537 792,29.840717736,seconds,ok
800,100,100,3,instances/n800_w100_v100_r3.txt,dp,10430.0,110 184 280 300 319 369 373 407 428 464 614 668 683,0.067200514,seconds,ok
800,100,100,3,instances/n800_w100_v100_r3.txt,bt,10430.0,110 184 280 300 319 369 373 407 428 464 614 668 683,6148.565836943,seconds,ok
800,100,100,3,instances/n800_w100_v100_r3.txt,bb,10430.0,110 184 280 300 319 369 373 407 428 464 614 668 683,130.751880347,seconds,ok
800,100,100,4,instances/n800_w100_v100_r4.txt,dp,8849.0,22 95 114 245 246 387 440 462 542 548 628 753,0.074594787,seconds,ok
800,100,100,4,instances/n800_w100_v100_r4.txt,bt,,,7200.0,seconds,timeout
800,100,100,4,instances/n800_w100_v100_r4.txt,bb,8849.0,22 95 114 245 246 387 440 462 542 548 628 753,413.590738389,seconds,ok
800,100,100,5,instances/n800_w100_v100_r5.txt,dp,10149.0,57 161 299 331 344 381 422 444 523 553 699 763,0.07824856,seconds,ok
800,100,100,5,instances/n800_w100_v100_r5.txt,bt,10149.0,57 161 299 331 344 381 422 444 523 553 699 763,766.322880006,seconds,ok
800,100,100,5,instances/n800_w100_v100_r5.txt,bb,10149.0,57 161 299 331 344 381 422 444 523 553 699 763,36.879696016,seconds,ok
800,100,100,6,instances/n800_w100_v100_r6.txt,dp,9796.0,28 64 71 121 125 135 147 279 316 425 705 714 800,0.0737389,seconds,ok
800,100,100,6,instances/n800_w100_v100_r6.txt,bt,,,7200.0,seconds,timeout
800,100,100,6,instances/n800_w100_v100_r6.txt,bb,9796.0,28 64 71 121 125 135 147 279 316 425 705 714 800,552.283085174,seconds,ok
800,100,100,7,instances/n800_w100_v100_r7.txt,dp,7956.0,50 142 167 308 323 444 477 491 563 681 699 731,0.080266523,seconds,ok
800,100,100,7,instances/n800_w100_v100_r7.txt,bt,7956.0,50 142 167 308 323 444 477 491 563 681 699 731,875.089047246,seconds,ok
800,100,100,7,instances/n800_w100_v100_r7.txt,bb,7956.0,50 142 167 308 323 444 477 491 563 681 699 731,127.314240805,seconds,ok
800,100,100,8,instances/n800_w100_v100_r8.txt,dp,8803.0,2 30 88 96 98 112 402 434 502 630 674 723,0.118435946,seconds,ok
800,100,100,8,instances/n800_w100_v100_r8.txt,bt,8803.0,2 30 88 96 98 112 402 434 502 630 674 723,3472.233349679,seconds,ok
800,100,100,8,instances/n800_w100_v100_r8.txt,bb,8803.0,2 30 88 96 98 112 402 434 502 630 674 723,259.535161152,seconds,ok
800,100,100,9,instances/n800_w100_v100_r9.txt,dp,8772.0,131 139 174 284 357 384 495 569 737 753,0.090215699,seconds,ok
800,100,100,9,instances/n800_w100_v100_r9.txt,bt,8772.0,131 139 174 284 357 384 495 569 737 753,283.240873827,seconds,ok
800,100,100,9,instances/n800_w100_v100_r9.txt,bb,8772.0,131 139 174 284 357 384 495 569 737 753,23.742848216,seconds,ok
800,100,100,10,instances/n800_w100_v100_r10.txt,dp,8986.0,1 59 129 168 287 478 488 506 548 719 749,0.064216564,seconds,ok
800,100,100,10,instances/n800_w100_v100_r10.txt,bt,8986.0,1 59 129 168 287 478 488 506 548 719 749,457.510841392,seconds,ok
800,100,100,10,instances/n800_w100_v100_r10.txt,bb,8986.0,1 59 129 168 287 478 488 506 548 719 749,42.923206389,seconds,ok
900,100,100,1,instances/n900_w100_v100_r1.txt,dp,8368.0,173 230 236 272 380 439 462 514 596 698 772,0.058294576,seconds,
900,100,100,1,instances/n900_w100_v100_r1.txt,bt,8368.0,173 230 236 272 380 439 462 514 596 698 772,4211.485871822,seconds,
900,100,100,1,instances/n900_w100_v100_r1.txt,bb,8368.0,173 230 236 272 380 439 462 514 596 698 772,230.308236308,seconds,
900,100,100,2,instances/n900_w100_v100_r2.txt,dp,9746.0,65 129 153 218 261 265 273 537 571 731 836 848,0.05844958,seconds,
900,100,100,2,instances/n900_w100_v100_r2.txt,bt,9746.0,65 129 153 218 261 265 273 537 571 731 836 848,3892.245440221,seconds,
900,100,100,2,instances/n900_w100_v100_r2.txt,bb,9746.0,65 129 153 218 261 265 273 537 571 731 836 848,135.598099918,seconds,
900,100,100,3,instances/n900_w100_v100_r3.txt,dp,10227.0,32 78 136 194 336 377 447 457 576 710 730 751 753 877,0.065687642,seconds,
900,100,100,3,instances/n900_w100_v100_r3.txt,bt,10227.0,32 78 136 194 336 377 447 457 576 710 730 751 753 877,13565.980452726,seconds,
900,100,100,3,instances/n900_w100_v100_r3.txt,bb,10227.0,32 78 136 194 336 377 447 457 576 710 730 751 753 877,631.143565119,seconds,
900,100,100,4,instances/n900_w100_v100_r4.txt,dp,9369.0,1 147 347 419 424 579 689 693 701 726 832 855,0.053687607,seconds,
900,100,100,4,instances/n900_w100_v100_r4.txt,bt,9369.0,1 147 347 419 424 579 689 693 701 726 832 855,2440.500433449,seconds,
900,100,100,4,instances/n900_w100_v100_r4.txt,bb,9369.0,1 147 347 419 424 579 689 693 701 726 832 855,116.269004217,seconds,
900,100,100,5,instances/n900_w100_v100_r5.txt,dp,8003.0,6 69 224 251 327 366 404 426 512 715 853 865,0.058708182,seconds,
900,100,100,5,instances/n900_w100_v100_r5.txt,dp,8320.0,16 23 82 140 194 444 510 551 621 695 721,0.058225896,seconds,ok
900,100,100,5,instances/n900_w100_v100_r5.txt,bt,8320.0,16 23 82 140 194 444 510 551 621 695 721,1302.889344755,seconds,ok
900,100,100,6,instances/n900_w100_v100_r6.txt,bb,8320.0,16 23 82 140 194 444 510 551 621 695 721,203.578547076,seconds,ok
900,100,100,6,instances/n900_w100_v100_r6.txt,dp,9157.0,93 184 259 286 340 498 520 536 545 657 695 715 874,0.202703607,seconds,ok
900,100,100,6,instances/n900_w100_v100_r6.txt,bt,9157.0,93 184 259 286 340 498 520 536 545 657 695 715 874,6164.511914027,seconds,ok
900,100,100,7,instances/n900_w100_v100_r7.txt,bb,9157.0,93 184 259 286 340 498 520 536 545 657 695 715 874,292.329908033,seconds,ok
900,100,100,7,instances/n900_w100_v100_r7.txt,dp,10148.0,129 265 343 539 640 686 711 736 737 789 823 838,0.048242772,seconds,ok
900,100,100,7,instances/n900_w100_v100_r7.txt,bt,10148.0,129 265 343 539 640 686 711 736 737 789 823 838,592.810859125,seconds,ok
900,100,100,8,instances/n900_w100_v100_r8.txt,bb,10148.0,129 265 343 539 640 686 711 736 737 789 823 838,56.442827195,seconds,ok
900,100,100,8,instances/n900_w100_v100_r8.txt,dp,8851.0,22 71 127 195 274 437 473 617 688 697 728,0.059655772,seconds,ok
900,100,100,8,instances/n900_w100_v100_r8.txt,bt,8851.0,22 71 127 195 274 437 473 617 688 697 728,4644.891069052,seconds,ok
900,100,100,9,instances/n900_w100_v100_r9.txt,bb,8851.0,22 71 127 195 274 437 473 617 688 697 728,216.201547018,seconds,ok
900,100,100,9,instances/n900_w100_v100_r9.txt,dp,8171.0,16 81 322 556 602 666 775 794 802 890,0.056955558,seconds,ok
900,100,100,9,instances/n900_w100_v100_r9.txt,bt,8171.0,16 81 322 556 602 666 775 794 802 890,1007.261331029,seconds,ok
900,100,100,10,instances/n900_w100_v100_r10.txt,bb,8171.0,16 81 322 556 602 666 775 794 802 890,22.673345473,seconds,ok
900,100,100,10,instances/n900_w100_v100_r10.txt,dp,9574.0,57 119 268 337 417 444 507 523 575 623 626 727 848 892,0.05850698,seconds,ok
900,100,100,10,instances/n900_w100_v100_r10.txt,bt,9574.0,57 119 268 337 417 444 507 523 575 623 626 727 848 892,5930.486098655,seconds,ok
100,100,100,1,instances/n100_w100_v100_r1.txt,dp,3125.0,5 6 49 52 93 96,0.002274427,seconds,
100,100,100,1,instances/n100_w100_v100_r1.txt,bt,3125.0,5 6 49 52 93 96,0.0009793,seconds,
100,100,100,1,instances/n100_w100_v100_r1.txt,bb,3125.0,5 6 49 52 93 96,0.000443613,seconds,
100,100,100,2,instances/n100_w100_v100_r2.txt,dp,3466.0,27 36 42 60 94,0.000764784,seconds,
100,100,100,2,instances/n100_w100_v100_r2.txt,bt,3466.0,27 36 42 60 94,0.000368597,seconds,
100,100,100,2,instances/n100_w100_v100_r2.txt,bb,3466.0,27 36 42 60 94,0.000150452,seconds,
100,100,100,3,instances/n100_w100_v100_r3.txt,dp,4990.0,20 26 35 47 76 78 95,0.002965352,seconds,
100,100,100,3,instances/n100_w100_v100_r3.txt,bt,4990.0,20 26 35 47 76 78 95,0.001933105,seconds,
100,100,100,3,instances/n100_w100_v100_r3.txt,bb,4990.0,20 26 35 47 76 78 95,0.000195682,seconds,
100,100,100,4,instances/n100_w100_v100_r4.txt,dp,4566.0,18 23 49 56 92 97,0.001565807,seconds,
100,100,100,4,instances/n100_w100_v100_r4.txt,bt,4566.0,18 23 49 56 92 97,0.00055925,seconds,
100,100,100,4,instances/n100_w100_v100_r4.txt,bb,4566.0,18 23 49 56 92 97,0.000295567,seconds,
100,100,100,5,instances/n100_w100_v100_r5.txt,dp,3260.0,8 40 54 60 74 91,0.001580317,seconds,
100,100,100,5,instances/n100_w100_v100_r5.txt,bt,3260.0,8 40 54 60 74 91,0.000941229,seconds,
100,100,100,5,instances/n100_w100_v100_r5.txt,bb,3260.0,8 40 54 60 74 91,0.000526263,seconds,
100,100,100,6,instances/n100_w100_v100_r6.txt,dp,5259.0,10 12 18 20 34 36 72 77 88,0.005333135,seconds,
100,100,100,6,instances/n100_w100_v100_r6.txt,bt,5259.0,10 12 18 20 34 36 72 77 88,0.010220148,seconds,
100,100,100,6,instances/n100_w100_v100_r6.txt,bb,5259.0,10 12 18 20 34 36 72 77 88,0.003555542,seconds,
100,100,100,7,instances/n100_w100_v100_r7.txt,dp,5554.0,26 31 33 51 70 72 91,0.002551227,seconds,
100,100,100,7,instances/n100_w100_v100_r7.txt,bt,5554.0,26 31 33 51 70 72 91,0.002856936,seconds,
100,100,100,7,instances/n100_w100_v100_r7.txt,bb,5554.0,26 31 33 51 70 72 91,0.000300144,seconds,
100,100,100,8,instances/n100_w100_v100_r8.txt,dp,4393.0,15 40 42 47 65 70,0.002496525,seconds,
100,100,100,8,instances/n100_w100_v100_r8.txt,bt,4393.0,15 40 42 47 65 70,0.005018823,seconds,
100,100,100,8,instances/n100_w100_v100_r8.txt,bb,4393.0,15 40 42 47 65 70,0.000848541,seconds,
100,100,100,9,instances/n100_w100_v100_r9.txt,dp,4064.0,2 4 15 17 57 68 99,0.002077004,seconds,
100,100,100,9,instances/n100_w100_v100_r9.txt,bt,4064.0,2 4 15 17 57 68 99,0.002142252,seconds,
100,100,100,9,instances/n100_w100_v100_r9.txt,bb,4064.0,2 4 15 17 57 68 99,0.000466864,seconds,
100,100,100,10,instances/n100_w100_v100_r10.txt,dp,3703.0,7 58 84 90 93,0.001398074,seconds,
100,100,100,10,instances/n100_w100_v100_r10.txt,bt,3703.0,7 58 84 90 93,0.001133702,seconds,
100,100,100,10,instances/n100_w100_v100_r10.txt,bb,3703.0,7 58 84 90 93,0.000402706,seconds,
100,200,100,1,instances/n100_w200_v100_r1.txt,dp,3289.0,20 35 63 65 100,0.001037348,seconds,
100,200,100,1,instances/n100_w200_v100_r1.txt,bt,3289.0,20 35 63 65 100,0.001201374,seconds,
100,200,100,1,instances/n100_w200_v100_r1.txt,bb,3289.0,20 35 63 65 100,0.000420461,seconds,
100,200,100,2,instances/n100_w200_v100_r2.txt,dp,3397.0,19 35 37 46 79,0.002923666,seconds,
100,200,100,2,instances/n100_w200_v100_r2.txt,bt,3397.0,19 35 37 46 79,0.001568359,seconds,
100,200,100,2,instances/n100_w200_v100_r2.txt,bb,3397.0,19 35 37 46 79,0.000625681,seconds,
100,200,100,3,instances/n100_w200_v100_r3.txt,dp,3645.0,23 30 43 54 98,0.005610976,seconds,
100,200,100,3,instances/n100_w200_v100_r3.txt,bt,3645.0,23 30 43 54 98,0.001337475,seconds,
100,200,100,3,instances/n100_w200_v100_r3.txt,bb,3645.0,23 30 43 54 98,0.000400479,seconds,
100,200,100,4,instances/n100_w200_v100_r4.txt,dp,4334.0,1 15 23 25 26,0.002762653,seconds,
100,200,100,4,instances/n100_w200_v100_r4.txt,bt,4334.0,1 15 23 25 26,0.001104373,seconds,
100,200,100,4,instances/n100_w200_v100_r4.txt,bb,4334.0,1 15 23 25 26,0.000397939,seconds,
100,200,100,5,instances/n100_w200_v100_r5.txt,dp,4086.0,15 21 68 76 98,0.002939675,seconds,
100,200,100,5,instances/n100_w200_v100_r5.txt,bt,4086.0,15 21 68 76 98,0.002820788,seconds,
100,200,100,5,instances/n100_w200_v100_r5.txt,bb,4086.0,15 21 68 76 98,0.00086137,seconds,
100,200,100,6,instances/n100_w200_v100_r6.txt,dp,5051.0,57 58 63 72 79 85,0.002592398,seconds,
100,200,100,6,instances/n100_w200_v100_r6.txt,bt,5051.0,57 58 63 72 79 85,0.000597945,seconds,
100,200,100,6,instances/n100_w200_v100_r6.txt,bb,5051.0,57 58 63 72 79 85,9.0586e-05,seconds,
100,200,100,7,instances/n100_w200_v100_r7.txt,dp,3987.0,5 15 22 24 40 45 51 63,0.005689649,seconds,
100,200,100,7,instances/n100_w200_v100_r7.txt,bt,3987.0,5 15 22 24 40 45 51 63,0.005637745,seconds,
100,200,100,7,instances/n100_w200_v100_r7.txt,bb,3987.0,5 15 22 24 40 45 51 63,0.001447855,seconds,
100,200,100,8,instances/n100_w200_v100_r8.txt,dp,3697.0,7 9 27 63 75,0.001536214,seconds,
100,200,100,8,instances/n100_w200_v100_r8.txt,bt,3697.0,7 9 27 63 75,0.000989521,seconds,
100,200,100,8,instances/n100_w200_v100_r8.txt,bb,3697.0,7 9 27 63 75,0.000389224,seconds,
100,200,100,9,instances/n100_w200_v100_r9.txt,dp,4299.0,28 37 49 59 63 97,0.003604292,seconds,
100,200,100,9,instances/n100_w200_v100_r9.txt,bt,4299.0,28 37 49 59 63 97,0.002033441,seconds,
100,200,100,9,instances/n100_w200_v100_r9.txt,bb,4299.0,28 37 49 59 63 97,0.00052207,seconds,
100,200,100,10,instances/n100_w200_v100_r10.txt,dp,4968.0,1 44 60 64 82 83,0.00334166,seconds,
100,200,100,10,instances/n100_w200_v100_r10.txt,bt,4968.0,1 44 60 64 82 83,0.002866461,seconds,
100,200,100,10,instances/n100_w200_v100_r10.txt,bb,4968.0,1 44 60 64 82 83,0.000500169,seconds,
100,300,100,1,instances/n100_w300_v100_r1.txt,dp,3970.0,30 40 51 52 56 90,0.004890059,seconds,
100,300,100,1,instances/n100_w300_v100_r1.txt,bt,3970.0,30 40 51 52 56 90,0.002641026,seconds,
100,300,100,1,instances/n100_w300_v100_r1.txt,bb,3970.0,30 40 51 52 56 90,0.001314768,seconds,
100,300,100,2,instances/n100_w300_v100_r2.txt,dp,5365.0,13 24 29 45 62 64,0.003507767,seconds,
100,300,100,2,instances/n100_w300_v100_r2.txt,bt,5365.0,13 24 29 45 62 64,0.001448523,seconds,
100,300,100,2,instances/n100_w300_v100_r2.txt,bb,5365.0,13 24 29 45 62 64,0.000504367,seconds,
100,300,100,3,instances/n100_w300_v100_r3.txt,dp,4009.0,5 32 41 59 79,0.001833103,seconds,
100,300,100,3,instances/n100_w300_v100_r3.txt,bt,4009.0,5 32 41 59 79,0.000486778,seconds,
100,300,100,3,instances/n100_w300_v100_r3.txt,bb,4009.0,5 32 41 59 79,0.000195975,seconds,
100,300,100,4,instances/n100_w300_v100_r4.txt,dp,3189.0,30 50 72 77,0.002517624,seconds,
100,300,100,4,instances/n100_w300_v100_r4.txt,bt,3189.0,30 50 72 77,0.000681469,seconds,
100,300,100,4,instances/n100_w300_v100_r4.txt,bb,3189.0,30 50 72 77,0.000785895,seconds,
100,300,100,5,instances/n100_w300_v100_r5.txt,dp,3928.0,35 45 74 76 88,0.001125642,seconds,
100,300,100,5,instances/n100_w300_v100_r5.txt,bt,3928.0,35 45 74 76 88,0.000603751,seconds,
100,300,100,5,instances/n100_w300_v100_r5.txt,bb,3928.0,35 45 74 76 88,0.000178793,seconds,
100,300,100,6,instances/n100_w300_v100_r6.txt,dp,3457.0,4 69 73 78 87,0.000755473,seconds,
100,300,100,6,instances/n100_w300_v100_r6.txt,bt,3457.0,4 69 73 78 87,0.000457929,seconds,
100,300,100,6,instances/n100_w300_v100_r6.txt,bb,3457.0,4 69 73 78 87,0.000562242,seconds,
100,300,100,7,instances/n100_w300_v100_r7.txt,dp,4748.0,11 16 59 62 64 70 91,0.009165644,seconds,
100,300,100,7,instances/n100_w300_v100_r7.txt,bt,4748.0,11 16 59 62 64 70 91,0.005317722,seconds,
100,300,100,7,instances/n100_w300_v100_r7.txt,bb,4748.0,11 16 59 62 64 70 91,0.000439124,seconds,
100,300,100,8,instances/n100_w300_v100_r8.txt,dp,3238.0,6 19 30 58 96,0.00477243,seconds,
100,300,100,8,instances/n100_w300_v100_r8.txt,bt,3238.0,6 19 30 58 96,0.001622816,seconds,
100,300,100,8,instances/n100_w300_v100_r8.txt,bb,3238.0,6 19 30 58 96,0.000546608,seconds,
100,300,100,9,instances/n100_w300_v100_r9.txt,dp,5590.0,20 29 41 53 54 67 80 83,0.005019168,seconds,
100,300,100,9,instances/n100_w300_v100_r9.txt,bt,5590.0,20 29 41 53 54 67 80 83,0.003514633,seconds,
100,300,100,9,instances/n100_w300_v100_r9.txt,bb,5590.0,20 29 41 53 54 67 80 83,0.000867484,seconds,
100,300,100,10,instances/n100_w300_v100_r10.txt,dp,5647.0,2 17 21 30 34 40 61,0.00909216,seconds,
100,300,100,10,instances/n100_w300_v100_r10.txt,bt,5647.0,2 17 21 30 34 40 61,0.003726993,seconds,
100,300,100,10,instances/n100_w300_v100_r10.txt,bb,5647.0,2 17 21 30 34 40 61,0.000195708,seconds,
100,400,100,1,instances/n100_w400_v100_r1.txt,dp,4634.0,1 19 28 47 61 69 96 99,0.004694669,seconds,
100,400,100,1,instances/n100_w400_v100_r1.txt,bt,4634.0,1 19 28 47 61 69 96 99,0.003677359,seconds,
100,400,100,1,instances/n100_w400_v100_r1.txt,bb,4634.0,1 19 28 47 61 69 96 99,0.002030783,seconds,
100,400,100,2,instances/n100_w400_v100_r2.txt,dp,5816.0,12 49 60 64 79 80 92 96,0.005544722,seconds,
100,400,100,2,instances/n100_w400_v100_r2.txt,bt,5816.0,12 49 60 64 79 80 92 96,0.002584973,seconds,
100,400,100,2,instances/n100_w400_v100_r2.txt,bb,5816.0,12 49 60 64 79 80 92 96,0.000264674,seconds,
100,400,100,3,instances/n100_w400_v100_r3.txt,dp,4905.0,29 46 52 53 57 67 70 72,0.007180337,seconds,
100,400,100,3,instances/n100_w400_v100_r3.txt,bt,4905.0,29 46 52 53 57 67 70 72,0.003015712,seconds,
100,400,100,3,instances/n100_w400_v100_r3.txt,bb,4905.0,29 46 52 53 57 67 70 72,0.000116913,seconds,
100,400,100,4,instances/n100_w400_v100_r4.txt,dp,5124.0,20 22 59 65 81 85,0.004674114,seconds,
100,400,100,4,instances/n100_w400_v100_r4.txt,bt,5124.0,20 22 59 65 81 85,0.001351041,seconds,
100,400,100,4,instances/n100_w400_v100_r4.txt,bb,5124.0,20 22 59 65 81 85,0.00048677,seconds,
100,400,100,5,instances/n100_w400_v100_r5.txt,dp,3286.0,13 25 60 62 69,0.00088942,seconds,
100,400,100,5,instances/n100_w400_v100_r5.txt,bt,3286.0,13 25 60 62 69,0.00017765,seconds,
100,400,100,5,instances/n100_w400_v100_r5.txt,bb,3286.0,13 25 60 62 69,2.6794e-05,seconds,
100,400,100,6,instances/n100_w400_v100_r6.txt,dp,3689.0,1 13 19 38 65 92,0.003435229,seconds,
100,400,100,6,instances/n100_w400_v100_r6.txt,bt,3689.0,1 13 19 38 65 92,0.001322813,seconds,
100,400,100,6,instances/n100_w400_v100_r6.txt,bb,3689.0,1 13 19 38 65 92,0.000234899,seconds,
100,400,100,7,instances/n100_w400_v100_r7.txt,dp,3467.0,30 45 59 72 95,0.001334372,seconds,
100,400,100,7,instances/n100_w400_v100_r7.txt,bt,3467.0,30 45 59 72 95,0.000533884,seconds,
100,400,100,7,instances/n100_w400_v100_r7.txt,bb,3467.0,30 45 59 72 95,0.000199795,seconds,
100,400,100,8,instances/n100_w400_v100_r8.txt,dp,4798.0,17 34 38 48 59 66 82,0.004819584,seconds,
100,400,100,8,instances/n100_w400_v100_r8.txt,bt,4798.0,17 34 38 48 59 66 82,0.001875634,seconds,
100,400,100,8,instances/n100_w400_v100_r8.txt,bb,4798.0,17 34 38 48 59 66 82,0.000231415,seconds,
100,400,100,9,instances/n100_w400_v100_r9.txt,dp,4806.0,5 7 20 73 75 89,0.003817476,seconds,
100,400,100,9,instances/n100_w400_v100_r9.txt,bt,4806.0,5 7 20 73 75 89,0.001320016,seconds,
100,400,100,9,instances/n100_w400_v100_r9.txt,bb,4806.0,5 7 20 73 75 89,0.000377484,seconds,
100,400,100,10,instances/n100_w400_v100_r10.txt,dp,4598.0,11 25 55 58 67 74 75,0.011341266,seconds,
100,400,100,10,instances/n100_w400_v100_r10.txt,bt,4598.0,11 25 55 58 67 74 75,0.008211998,seconds,
100,400,100,10,instances/n100_w400_v100_r10.txt,bb,4598.0,11 25 55 58 67 74 75,0.002115575,seconds,
100,500,100,1,instances/n100_w500_v100_r1.txt,dp,4012.0,25 44 67 79 80,0.002338172,seconds,
100,500,100,1,instances/n100_w500_v100_r1.txt,bt,4012.0,25 44 67 79 80,0.001070704,seconds,
100,500,100,1,instances/n100_w500_v100_r1.txt,bb,4012.0,25 44 67 79 80,0.000168107,seconds,
100,500,100,2,instances/n100_w500_v100_r2.txt,dp,5560.0,44 49 53 80 88 93 98,0.004045627,seconds,
100,500,100,2,instances/n100_w500_v100_r2.txt,bt,5560.0,44 49 53 80 88 93 98,0.00294219,seconds,
100,500,100,2,instances/n100_w500_v100_r2.txt,bb,5560.0,44 49 53 80 88 93 98,0.000298577,seconds,
100,500,100,3,instances/n100_w500_v100_r3.txt,dp,3768.0,9 31 33 34 63,0.00228005,seconds,
100,500,100,3,instances/n100_w500_v100_r3.txt,bt,3768.0,9 31 33 34 63,0.000754446,seconds,
100,500,100,3,instances/n100_w500_v100_r3.txt,bb,3768.0,9 31 33 34 63,0.000787638,seconds,
100,500,100,4,instances/n100_w500_v100_r4.txt,dp,4606.0,26 30 41 53 69 74 85,0.007865345,seconds,
100,500,100,4,instances/n100_w500_v100_r4.txt,bt,4606.0,26 30 41 53 69 74 85,0.003776865,seconds,
100,500,100,4,instances/n100_w500_v100_r4.txt,bb,4606.0,26 30 41 53 69 74 85,0.001409245,seconds,
100,500,100,5,instances/n100_w500_v100_r5.txt,dp,5858.0,17 18 28 34 35 40 65 78 92,0.016170529,seconds,
100,500,100,5,instances/n100_w500_v100_r5.txt,bt,5858.0,17 18 28 34 35 40 65 78 92,0.011218339,seconds,
100,500,100,5,instances/n100_w500_v100_r5.txt,bb,5858.0,17 18 28 34 35 40 65 78 92,0.000836165,seconds,
100,500,100,6,instances/n100_w500_v100_r6.txt,dp,4354.0,3 12 57 60 74 90,0.002409692,seconds,
100,500,100,6,instances/n100_w500_v100_r6.txt,bt,4354.0,3 12 57 60 74 90,0.001170248,seconds,
100,500,100,6,instances/n100_w500_v100_r6.txt,bb,4354.0,3 12 57 60 74 90,0.000406772,seconds,
100,500,100,7,instances/n100_w500_v100_r7.txt,dp,4108.0,5 34 57 77 99 100,0.000978784,seconds,
100,500,100,7,instances/n100_w500_v100_r7.txt,bt,4108.0,5 34 57 77 99 100,0.000586395,seconds,
100,500,100,7,instances/n100_w500_v100_r7.txt,bb,4108.0,5 34 57 77 99 100,0.000572542,seconds,
100,500,100,8,instances/n100_w500_v100_r8.txt,dp,3814.0,22 37 64 70 81 92,0.001856406,seconds,
100,500,100,8,instances/n100_w500_v100_r8.txt,bt,3814.0,22 37 64 70 81 92,0.000540498,seconds,
100,500,100,8,instances/n100_w500_v100_r8.txt,bb,3814.0,22 37 64 70 81 92,0.000182559,seconds,
100,500,100,9,instances/n100_w500_v100_r9.txt,dp,5170.0,3 11 28 40 46 52 96,0.01890073,seconds,
100,500,100,9,instances/n100_w500_v100_r9.txt,bt,5170.0,3 11 28 40 46 52 96,0.013090229,seconds,
100,500,100,9,instances/n100_w500_v100_r9.txt,bb,5170.0,3 11 28 40 46 52 96,0.000858043,seconds,
100,500,100,10,instances/n100_w500_v100_r10.txt,dp,6075.0,21 27 28 56 63 72 89,0.002762162,seconds,
100,500,100,10,instances/n100_w500_v100_r10.txt,bt,6075.0,21 27 28 56 63 72 89,0.002127418,seconds,
100,500,100,10,instances/n100_w500_v100_r10.txt,bb,6075.0,21 27 28 56 63 72 89,0.000485584,seconds,
100,600,100,1,instances/n100_w600_v100_r1.txt,dp,3957.0,4 17 37 39 77,0.001831561,seconds,
100,600,100,1,instances/n100_w600_v100_r1.txt,bt,3957.0,4 17 37 39 77,0.000319562,seconds,
100,600,100,1,instances/n100_w600_v100_r1.txt,bb,3957.0,4 17 37 39 77,4.2552e-05,seconds,
100,600,100,2,instances/n100_w600_v100_r2.txt,dp,5900.0,2 37 47 61 82 86 99,0.008310416,seconds,
100,600,100,2,instances/n100_w600_v100_r2.txt,bt,5900.0,2 37 47 61 82 86 99,0.006182151,seconds,
100,600,100,2,instances/n100_w600_v100_r2.txt,bb,5900.0,2 37 47 61 82 86 99,0.000445466,seconds,
100,600,100,3,instances/n100_w600_v100_r3.txt,dp,3420.0,3 24 34 65 69 84,0.002101368,seconds,
100,600,100,3,instances/n100_w600_v100_r3.txt,bt,3420.0,3 24 34 65 69 84,0.000662511,seconds,
100,600,100,3,instances/n100_w600_v100_r3.txt,bb,3420.0,3 24 34 65 69 84,0.000164456,seconds,
100,600,100,4,instances/n100_w600_v100_r4.txt,dp,4769.0,2 56 87 94 98 99,0.003887821,seconds,
100,600,100,4,instances/n100_w600_v100_r4.txt,bt,4769.0,2 56 87 94 98 99,0.002775679,seconds,
100,600,100,4,instances/n100_w600_v100_r4.txt,bb,4769.0,2 56 87 94 98 99,0.001331188,seconds,
100,600,100,5,instances/n100_w600_v100_r5.txt,dp,4776.0,20 32 58 62 65 83 93,0.007848801,seconds,
100,600,100,5,instances/n100_w600_v100_r5.txt,bt,4776.0,20 32 58 62 65 83 93,0.004132791,seconds,
100,600,100,5,instances/n100_w600_v100_r5.txt,bb,4776.0,20 32 58 62 65 83 93,0.000391739,seconds,
100,600,100,6,instances/n100_w600_v100_r6.txt,dp,4168.0,17 42 59 61 89,0.003501386,seconds,
100,600,100,6,instances/n100_w600_v100_r6.txt,bt,4168.0,17 42 59 61 89,0.00056451,seconds,
